datetime,temperature,humidity,wind_speed,load
2024-06-15 06:00:00,24.4,39.6,10.4,552.9
2024-06-15 07:00:00,28.1,57.8,9.0,608.0
2024-06-15 08:00:00,23.6,40.9,9.0,539.0
2024-06-15 09:00:00,31.8,47.9,10.3,677.2
2024-06-15 10:00:00,23.3,38.1,8.5,573.7
2024-06-15 11:00:00,29.6,44.8,13.0,707.5
2024-06-15 12:00:00,23.3,48.9,8.2,597.5
2024-06-15 13:00:00,28.6,42.6,8.3,682.3
2024-06-15 14:00:00,34.5,49.7,9.3,833.5
2024-06-15 15:00:00,30.6,45.4,8.4,726.3
2024-06-15 16:00:00,26.9,52.5,9.9,559.7
2024-06-15 17:00:00,29.4,53.5,9.5,585.5
2024-06-15 18:00:00,29.6,43.7,11.8,572.1
2024-06-15 19:00:00,31.0,47.1,17.2,558.6
2024-06-15 20:00:00,25.4,47.6,12.2,447.8
2024-06-15 21:00:00,31.3,49.7,8.6,556.4
2024-06-15 22:00:00,21.4,46.7,16.2,459.5
2024-06-15 23:00:00,27.7,47.6,9.5,502.7
2024-06-16 00:00:00,28.1,45.4,9.9,460.8
2024-06-16 01:00:00,31.5,47.2,9.6,523.8
2024-06-16 02:00:00,29.6,53.1,9.0,524.7
2024-06-16 03:00:00,25.3,49.8,14.8,473.8
2024-06-16 04:00:00,26.6,50.1,9.2,534.3
2024-06-16 05:00:00,30.2,50.2,10.6,594.7
2024-06-16 06:00:00,29.3,45.8,8.8,581.2
2024-06-16 07:00:00,27.8,48.1,12.8,543.3
2024-06-16 08:00:00,28.1,41.1,12.5,668.4
2024-06-16 09:00:00,31.7,52.9,9.1,685.4
2024-06-16 10:00:00,28.0,32.6,11.4,665.1
2024-06-16 11:00:00,29.3,46.1,11.7,631.5
2024-06-16 12:00:00,36.1,52.2,10.5,832.9
2024-06-16 13:00:00,25.3,39.7,10.8,642.0
2024-06-16 14:00:00,24.0,48.5,10.6,628.3
2024-06-16 15:00:00,31.9,43.1,8.3,796.7
2024-06-16 16:00:00,27.6,44.6,11.3,599.0
2024-06-16 17:00:00,28.6,51.2,9.9,635.8
2024-06-16 18:00:00,27.3,47.4,9.7,581.5
2024-06-16 19:00:00,28.8,36.2,13.9,534.1
2024-06-16 20:00:00,34.4,41.5,8.1,660.8
2024-06-16 21:00:00,32.0,51.3,8.9,565.4
2024-06-16 22:00:00,32.2,48.6,8.4,582.9
2024-06-16 23:00:00,25.4,55.1,8.1,512.8
2024-06-17 00:00:00,26.2,54.8,9.0,462.2
2024-06-17 01:00:00,21.1,44.6,21.4,418.3
2024-06-17 02:00:00,27.2,58.9,8.9,515.7
2024-06-17 03:00:00,32.5,46.5,11.3,619.2
2024-06-17 04:00:00,31.2,41.5,8.4,544.1
2024-06-17 05:00:00,29.0,43.1,10.8,546.3
2024-06-17 06:00:00,29.6,35.0,20.5,610.9
2024-06-17 07:00:00,27.6,54.3,9.0,594.8
2024-06-17 08:00:00,30.2,54.3,13.7,632.5
2024-06-17 09:00:00,31.9,41.2,26.1,721.4
2024-06-17 10:00:00,24.8,45.1,10.7,647.6
2024-06-17 11:00:00,30.5,46.7,9.1,698.7
2024-06-17 12:00:00,32.4,41.4,11.4,746.3
2024-06-17 13:00:00,28.4,37.5,13.6,654.4
2024-06-17 14:00:00,31.7,45.2,8.6,686.7
2024-06-17 15:00:00,38.1,44.6,9.8,839.9
2024-06-17 16:00:00,29.3,44.3,9.2,644.1
2024-06-17 17:00:00,30.8,47.3,9.0,599.1
2024-06-17 18:00:00,27.4,53.3,13.9,558.2
2024-06-17 19:00:00,30.2,44.6,9.6,582.3
2024-06-17 20:00:00,31.0,47.0,9.2,606.8
2024-06-17 21:00:00,30.2,49.8,10.8,528.8
2024-06-17 22:00:00,26.6,48.9,8.7,435.4
2024-06-17 23:00:00,30.3,43.0,8.8,503.3
2024-06-18 00:00:00,34.1,46.6,10.2,564.3
2024-06-18 01:00:00,31.0,48.8,9.6,541.5
2024-06-18 02:00:00,32.6,40.4,9.0,549.7
2024-06-18 03:00:00,29.0,52.4,8.2,438.4
2024-06-18 04:00:00,31.9,53.2,10.2,701.2
2024-06-18 05:00:00,30.5,42.4,13.1,588.1
2024-06-18 06:00:00,26.8,47.0,13.7,563.5
2024-06-18 07:00:00,30.6,49.3,8.8,594.8
2024-06-18 08:00:00,26.7,43.3,10.7,563.7
2024-06-18 09:00:00,27.8,48.4,13.8,640.7
2024-06-18 10:00:00,30.3,46.8,9.6,704.3
2024-06-18 11:00:00,30.6,38.7,16.1,726.6
2024-06-18 12:00:00,26.1,48.3,15.0,661.3
2024-06-18 13:00:00,32.9,40.5,8.7,713.5
2024-06-18 14:00:00,31.4,50.7,8.9,641.0
2024-06-18 15:00:00,27.6,42.6,8.6,635.0
2024-06-18 16:00:00,25.1,45.1,8.7,577.3
2024-06-18 17:00:00,29.3,52.8,15.2,583.2
2024-06-18 18:00:00,28.4,48.4,16.0,605.1
2024-06-18 19:00:00,30.0,40.5,8.2,527.9
2024-06-18 20:00:00,28.6,40.8,10.7,548.4
2024-06-18 21:00:00,23.7,42.9,10.5,419.3
2024-06-18 22:00:00,28.6,47.9,9.5,499.8
2024-06-18 23:00:00,28.8,47.7,11.0,517.2
2024-06-19 00:00:00,31.6,41.7,16.8,518.7
2024-06-19 01:00:00,27.6,40.0,8.6,520.7
2024-06-19 02:00:00,34.8,47.3,8.4,668.8
2024-06-19 03:00:00,24.0,44.9,8.1,471.6
2024-06-19 04:00:00,33.7,56.6,9.4,643.9
2024-06-19 05:00:00,29.1,46.0,9.2,594.6
2024-06-19 06:00:00,32.3,54.9,9.7,665.0
2024-06-19 07:00:00,30.0,39.9,10.1,638.5
2024-06-19 08:00:00,33.2,37.9,12.3,691.7
2024-06-19 09:00:00,28.6,40.2,9.5,599.0
2024-06-19 10:00:00,26.4,51.7,9.2,604.0
2024-06-19 11:00:00,34.0,54.5,13.3,852.2
2024-06-19 12:00:00,29.4,41.8,13.7,701.3
2024-06-19 13:00:00,30.4,43.4,8.8,697.6
2024-06-19 14:00:00,33.5,39.9,9.1,789.2
2024-06-19 15:00:00,26.7,36.7,13.2,602.0
2024-06-19 16:00:00,31.5,49.3,8.2,698.6
2024-06-19 17:00:00,28.0,46.8,9.2,602.6
2024-06-19 18:00:00,29.4,45.7,9.8,606.7
2024-06-19 19:00:00,30.0,38.7,8.6,563.0
2024-06-19 20:00:00,25.3,53.9,8.6,470.1
2024-06-19 21:00:00,27.4,43.1,9.7,470.3
2024-06-19 22:00:00,33.8,48.3,12.2,566.8
2024-06-19 23:00:00,32.4,38.4,13.5,546.0
2024-06-20 00:00:00,29.6,44.7,19.6,449.1
2024-06-20 01:00:00,30.5,47.1,8.2,477.7
2024-06-20 02:00:00,28.9,47.2,8.7,504.3
2024-06-20 03:00:00,33.8,46.4,12.2,601.9
2024-06-20 04:00:00,29.2,48.1,10.3,547.1
2024-06-20 05:00:00,30.5,39.9,9.2,580.5
2024-06-20 06:00:00,33.2,46.6,8.7,738.6
2024-06-20 07:00:00,27.4,46.1,9.0,597.1
2024-06-20 08:00:00,34.5,46.7,9.7,729.2
2024-06-20 09:00:00,25.2,45.9,8.6,618.3
2024-06-20 10:00:00,34.7,39.2,18.0,809.1
2024-06-20 11:00:00,28.7,38.9,8.3,674.7
2024-06-20 12:00:00,29.1,34.4,20.7,703.4
2024-06-20 13:00:00,24.1,49.6,13.5,646.9
2024-06-20 14:00:00,28.4,49.6,9.7,659.5
2024-06-20 15:00:00,26.7,49.7,12.0,634.5
2024-06-20 16:00:00,28.0,47.0,11.3,672.3
2024-06-20 17:00:00,29.4,34.8,8.7,621.0
2024-06-20 18:00:00,32.7,40.3,9.2,619.1
2024-06-20 19:00:00,30.4,46.3,10.2,574.6
2024-06-20 20:00:00,30.7,46.1,11.0,501.7
2024-06-20 21:00:00,26.5,44.3,10.3,489.6
2024-06-20 22:00:00,27.2,47.3,9.9,517.4
2024-06-20 23:00:00,35.2,45.5,9.8,570.8
2024-06-21 00:00:00,27.6,46.0,10.1,473.8
2024-06-21 01:00:00,34.8,42.2,9.7,628.8
2024-06-21 02:00:00,29.1,50.3,10.3,537.3
2024-06-21 03:00:00,29.8,43.2,14.6,566.5
2024-06-21 04:00:00,33.0,38.7,11.0,549.1
2024-06-21 05:00:00,33.6,41.5,11.8,658.7
2024-06-21 06:00:00,29.5,43.6,10.7,548.6
2024-06-21 07:00:00,28.7,50.3,11.1,581.0
2024-06-21 08:00:00,29.7,45.1,10.6,671.8
2024-06-21 09:00:00,30.8,44.4,8.1,691.6
2024-06-21 10:00:00,32.5,39.0,31.5,752.9
2024-06-21 11:00:00,29.8,49.2,8.1,670.8
2024-06-21 12:00:00,31.7,42.0,9.5,774.5
2024-06-21 13:00:00,34.7,44.8,8.3,813.6
2024-06-21 14:00:00,31.0,52.7,8.3,736.0
2024-06-21 15:00:00,30.8,47.8,12.7,655.0
2024-06-21 16:00:00,25.3,37.1,9.7,626.0
2024-06-21 17:00:00,21.9,36.4,12.8,537.6
2024-06-21 18:00:00,31.0,44.9,9.0,601.0
2024-06-21 19:00:00,29.6,39.1,8.9,585.5
2024-06-21 20:00:00,28.3,48.4,8.9,546.8
2024-06-21 21:00:00,30.6,45.4,10.9,516.0
2024-06-21 22:00:00,29.7,46.0,13.1,572.8
2024-06-21 23:00:00,33.2,41.6,9.8,618.7
2024-06-22 00:00:00,30.1,53.9,9.4,526.8
2024-06-22 01:00:00,27.6,59.4,18.9,492.3
2024-06-22 02:00:00,32.8,43.7,8.4,576.7
2024-06-22 03:00:00,29.2,46.9,10.0,474.0
2024-06-22 04:00:00,31.4,45.6,9.6,580.8
2024-06-22 05:00:00,28.4,43.8,8.3,555.8
2024-06-22 06:00:00,27.9,40.9,8.9,553.2
2024-06-22 07:00:00,30.1,39.7,8.1,618.2
2024-06-22 08:00:00,29.9,39.4,14.3,576.7
2024-06-22 09:00:00,31.3,47.1,10.8,663.5
2024-06-22 10:00:00,29.1,42.5,13.1,701.1
2024-06-22 11:00:00,24.4,32.2,10.2,679.8
2024-06-22 12:00:00,28.6,47.3,10.7,654.1
2024-06-22 13:00:00,32.2,44.8,11.6,744.5
2024-06-22 14:00:00,29.0,51.8,15.2,709.9
2024-06-22 15:00:00,29.1,46.9,8.3,645.3
2024-06-22 16:00:00,32.8,37.6,9.2,720.8
2024-06-22 17:00:00,27.7,33.8,11.7,589.7
2024-06-22 18:00:00,25.2,41.4,17.5,578.4
2024-06-22 19:00:00,29.4,41.8,19.9,527.2
2024-06-22 20:00:00,28.4,49.7,11.0,498.5
2024-06-22 21:00:00,27.0,44.9,8.6,499.1
2024-06-22 22:00:00,29.4,50.6,8.4,511.6
2024-06-22 23:00:00,31.4,38.3,16.8,524.0
2024-06-23 00:00:00,29.9,49.8,9.7,519.9
2024-06-23 01:00:00,30.8,48.5,8.7,493.2
2024-06-23 02:00:00,35.3,34.8,16.1,577.6
2024-06-23 03:00:00,28.9,51.5,8.3,502.8
2024-06-23 04:00:00,30.7,45.4,11.9,553.0
2024-06-23 05:00:00,28.4,46.8,10.9,545.0
2024-06-23 06:00:00,27.4,40.5,8.3,601.6
2024-06-23 07:00:00,28.1,51.2,9.2,627.6
2024-06-23 08:00:00,28.5,38.9,8.5,642.7
2024-06-23 09:00:00,31.0,49.0,10.8,698.2
2024-06-23 10:00:00,36.9,48.9,9.9,827.7
2024-06-23 11:00:00,27.7,40.0,8.0,639.0
2024-06-23 12:00:00,28.6,54.7,19.2,651.3
2024-06-23 13:00:00,29.7,46.0,9.3,674.2
2024-06-23 14:00:00,31.1,48.1,8.9,707.7
2024-06-23 15:00:00,30.7,37.1,8.8,646.1
2024-06-23 16:00:00,33.8,55.4,8.5,734.2
2024-06-23 17:00:00,22.6,38.6,29.2,544.9
2024-06-23 18:00:00,22.7,49.9,9.0,519.1
2024-06-23 19:00:00,28.4,39.8,9.6,585.6
2024-06-23 20:00:00,33.2,41.6,14.2,536.4
2024-06-23 21:00:00,25.2,48.7,11.1,463.9
2024-06-23 22:00:00,20.9,49.9,9.4,368.4
2024-06-23 23:00:00,31.6,38.4,14.9,537.9
2024-06-24 00:00:00,30.6,50.2,12.2,538.6
2024-06-24 01:00:00,26.6,49.9,8.8,423.1
2024-06-24 02:00:00,27.0,40.0,11.1,435.4
2024-06-24 03:00:00,27.0,52.7,15.7,444.0
2024-06-24 04:00:00,30.2,37.4,10.1,554.6
2024-06-24 05:00:00,28.0,41.5,12.0,536.4
2024-06-24 06:00:00,31.4,47.0,18.6,619.2
2024-06-24 07:00:00,21.4,40.4,11.5,536.5
2024-06-24 08:00:00,27.4,45.9,8.3,587.0
2024-06-24 09:00:00,26.5,45.8,8.8,661.9
2024-06-24 10:00:00,29.2,43.7,10.7,683.7
2024-06-24 11:00:00,28.3,48.8,9.0,640.7
2024-06-24 12:00:00,32.3,43.4,17.5,722.1
2024-06-24 13:00:00,24.3,45.7,9.6,608.4
2024-06-24 14:00:00,30.1,50.3,9.8,735.0
2024-06-24 15:00:00,31.6,48.5,11.6,724.0
2024-06-24 16:00:00,35.5,48.5,10.2,762.7
2024-06-24 17:00:00,28.5,38.8,9.4,654.1
2024-06-24 18:00:00,30.9,47.2,8.2,662.3
2024-06-24 19:00:00,24.5,40.1,10.7,503.6
2024-06-24 20:00:00,22.8,38.1,14.1,462.8
2024-06-24 21:00:00,32.5,44.2,11.5,564.9
2024-06-24 22:00:00,29.9,40.0,9.4,483.5
2024-06-24 23:00:00,33.5,48.4,8.4,624.9
2024-06-25 00:00:00,25.8,48.6,13.1,421.2
2024-06-25 01:00:00,31.5,35.0,16.5,552.7
2024-06-25 02:00:00,35.5,40.3,9.5,647.6
2024-06-25 03:00:00,31.2,37.2,11.9,539.1
2024-06-25 04:00:00,30.8,42.1,9.6,618.2
2024-06-25 05:00:00,30.0,46.7,10.1,530.2
2024-06-25 06:00:00,25.2,43.2,13.4,541.1
2024-06-25 07:00:00,34.0,41.5,8.3,689.0
2024-06-25 08:00:00,28.1,50.9,10.3,656.9
2024-06-25 09:00:00,31.5,32.9,8.7,702.8
2024-06-25 10:00:00,25.3,50.6,9.2,582.2
2024-06-25 11:00:00,26.4,41.7,11.1,687.5
2024-06-25 12:00:00,34.3,44.0,8.1,799.1
2024-06-25 13:00:00,28.9,41.7,10.7,649.9
2024-06-25 14:00:00,34.3,52.1,9.0,766.0
2024-06-25 15:00:00,29.7,38.2,11.3,626.4
2024-06-25 16:00:00,24.4,44.4,8.5,582.8
2024-06-25 17:00:00,32.6,47.0,12.0,681.5
2024-06-25 18:00:00,28.2,36.3,11.1,561.7
2024-06-25 19:00:00,32.1,39.7,18.6,596.7
2024-06-25 20:00:00,30.0,43.6,15.3,503.9
2024-06-25 21:00:00,25.3,39.9,9.0,482.0
2024-06-25 22:00:00,30.5,40.2,8.1,463.1
2024-06-25 23:00:00,36.5,42.5,11.2,644.7
2024-06-26 00:00:00,31.4,47.5,10.8,474.5
2024-06-26 01:00:00,29.8,42.5,8.1,502.8
2024-06-26 02:00:00,33.2,49.6,8.4,577.2
2024-06-26 03:00:00,30.6,39.3,10.6,550.8
2024-06-26 04:00:00,30.6,38.0,15.3,584.6
2024-06-26 05:00:00,26.7,53.9,15.1,568.3
2024-06-26 06:00:00,30.7,40.9,8.5,563.2
2024-06-26 07:00:00,33.1,37.7,9.5,679.7
2024-06-26 08:00:00,27.5,35.5,8.1,672.6
2024-06-26 09:00:00,34.2,49.6,9.9,761.3
2024-06-26 10:00:00,29.7,42.5,12.2,658.1
2024-06-26 11:00:00,27.3,42.9,12.7,658.3
2024-06-26 12:00:00,33.0,43.4,10.1,744.6
2024-06-26 13:00:00,29.1,49.2,8.3,652.3
2024-06-26 14:00:00,32.2,43.2,9.4,754.3
2024-06-26 15:00:00,29.1,55.9,16.1,682.4
2024-06-26 16:00:00,29.8,44.8,8.8,609.1
2024-06-26 17:00:00,31.5,49.4,9.2,652.7
2024-06-26 18:00:00,30.8,48.1,12.1,601.2
2024-06-26 19:00:00,24.0,43.9,12.0,460.7
2024-06-26 20:00:00,26.6,41.2,15.3,463.1
2024-06-26 21:00:00,32.8,45.7,9.5,544.5
2024-06-26 22:00:00,29.6,46.6,10.2,508.4
2024-06-26 23:00:00,28.4,41.2,9.9,466.8
2024-06-27 00:00:00,25.9,44.9,15.9,421.5
2024-06-27 01:00:00,26.7,50.2,12.4,453.1
2024-06-27 02:00:00,23.9,54.4,13.3,475.3
2024-06-27 03:00:00,29.7,48.3,8.4,539.0
2024-06-27 04:00:00,28.2,53.3,12.7,560.3
2024-06-27 05:00:00,27.1,40.9,9.7,527.8
2024-06-27 06:00:00,29.8,47.5,8.1,648.3
2024-06-27 07:00:00,31.1,50.7,8.2,659.7
2024-06-27 08:00:00,36.3,39.5,11.4,766.6
2024-06-27 09:00:00,25.4,41.6,9.4,618.0
2024-06-27 10:00:00,33.5,52.7,14.1,720.4
2024-06-27 11:00:00,32.9,39.1,12.0,740.1
2024-06-27 12:00:00,27.6,37.2,8.1,678.3
2024-06-27 13:00:00,30.6,51.6,11.5,730.5
2024-06-27 14:00:00,28.6,49.9,8.6,658.6
2024-06-27 15:00:00,30.5,46.1,9.6,764.7
2024-06-27 16:00:00,34.5,43.7,10.9,735.2
2024-06-27 17:00:00,31.8,41.7,14.2,607.8
2024-06-27 18:00:00,31.5,45.3,9.8,665.1
2024-06-27 19:00:00,28.7,51.8,13.0,578.7
2024-06-27 20:00:00,25.5,45.1,12.6,504.0
2024-06-27 21:00:00,29.4,54.7,9.6,512.8
2024-06-27 22:00:00,33.6,39.4,10.1,593.0
2024-06-27 23:00:00,25.4,43.8,11.6,497.2
2024-06-28 00:00:00,26.8,42.0,8.1,464.3
2024-06-28 01:00:00,30.4,38.4,14.6,464.5
2024-06-28 02:00:00,27.0,43.1,12.4,370.9
2024-06-28 03:00:00,27.6,45.9,8.9,510.1
2024-06-28 04:00:00,28.7,46.4,19.9,504.5
2024-06-28 05:00:00,25.9,54.7,8.6,526.2
2024-06-28 06:00:00,27.1,46.1,15.4,538.8
2024-06-28 07:00:00,32.1,49.5,9.2,641.4
2024-06-28 08:00:00,26.1,44.1,12.3,578.6
2024-06-28 09:00:00,25.2,52.2,9.8,598.2
2024-06-28 10:00:00,28.1,55.8,12.0,690.3
2024-06-28 11:00:00,32.2,46.4,8.5,755.9
2024-06-28 12:00:00,29.4,38.8,8.9,653.9
2024-06-28 13:00:00,28.6,41.0,8.3,644.1
2024-06-28 14:00:00,30.1,45.1,14.0,702.6
2024-06-28 15:00:00,24.8,46.0,9.1,643.4
2024-06-28 16:00:00,31.5,47.2,11.6,710.1
2024-06-28 17:00:00,31.1,46.0,13.1,618.2
2024-06-28 18:00:00,28.8,43.7,15.0,613.0
2024-06-28 19:00:00,33.0,40.5,8.3,576.6
2024-06-28 20:00:00,26.6,45.7,14.7,501.7
2024-06-28 21:00:00,33.4,53.0,8.7,613.6
2024-06-28 22:00:00,30.5,48.8,12.0,462.9
2024-06-28 23:00:00,29.0,46.3,11.9,554.0
2024-06-29 00:00:00,29.9,48.8,8.0,543.2
2024-06-29 01:00:00,29.7,41.8,8.7,518.6
2024-06-29 02:00:00,33.7,41.1,10.0,554.2
2024-06-29 03:00:00,26.8,39.9,9.6,483.8
2024-06-29 04:00:00,27.7,43.0,15.5,542.8
2024-06-29 05:00:00,33.1,41.5,9.3,598.6
2024-06-29 06:00:00,28.2,49.6,16.3,573.3
2024-06-29 07:00:00,32.7,41.2,9.8,702.8
2024-06-29 08:00:00,35.1,39.6,18.0,707.3
2024-06-29 09:00:00,28.8,53.3,12.0,669.2
2024-06-29 10:00:00,32.0,41.3,13.3,670.6
2024-06-29 11:00:00,26.5,44.3,8.3,624.6
2024-06-29 12:00:00,32.3,45.8,10.6,728.1
2024-06-29 13:00:00,30.6,37.9,8.5,720.8
2024-06-29 14:00:00,31.4,49.7,9.1,694.7
2024-06-29 15:00:00,28.1,46.7,10.9,649.8
2024-06-29 16:00:00,25.0,51.3,11.9,575.2
2024-06-29 17:00:00,31.5,40.1,8.1,636.0
2024-06-29 18:00:00,23.8,44.0,10.3,571.1
2024-06-29 19:00:00,29.0,43.7,10.5,526.9
2024-06-29 20:00:00,32.8,44.8,8.2,626.7
2024-06-29 21:00:00,30.6,36.2,10.1,536.8
2024-06-29 22:00:00,35.8,44.0,11.8,619.0
2024-06-29 23:00:00,33.1,36.3,8.2,521.8
2024-06-30 00:00:00,28.0,45.2,12.3,439.9
2024-06-30 01:00:00,30.1,32.8,10.6,479.0
2024-06-30 02:00:00,29.9,34.2,13.4,503.7
2024-06-30 03:00:00,25.3,47.5,8.7,493.2
2024-06-30 04:00:00,27.2,40.7,13.4,502.6
2024-06-30 05:00:00,28.3,38.5,8.3,541.7
2024-06-30 06:00:00,23.9,49.8,9.6,534.5
2024-06-30 07:00:00,30.1,45.0,8.7,645.0
2024-06-30 08:00:00,29.3,47.8,14.3,661.7
2024-06-30 09:00:00,25.0,42.6,11.7,570.2
2024-06-30 10:00:00,31.2,56.8,8.1,707.1
2024-06-30 11:00:00,32.1,40.3,8.0,771.6
2024-06-30 12:00:00,30.7,52.1,9.0,677.8
2024-06-30 13:00:00,29.0,43.0,8.5,685.5
2024-06-30 14:00:00,31.8,35.1,11.0,709.9
2024-06-30 15:00:00,32.0,45.7,11.3,692.6
2024-06-30 16:00:00,30.9,44.9,16.5,715.6
2024-06-30 17:00:00,27.5,38.1,17.1,591.3
2024-06-30 18:00:00,30.8,38.7,11.2,658.5
2024-06-30 19:00:00,33.6,43.2,8.0,643.5
2024-06-30 20:00:00,28.2,45.0,9.3,540.2
2024-06-30 21:00:00,36.3,30.9,10.2,639.8
2024-06-30 22:00:00,28.4,48.5,10.1,477.4
2024-06-30 23:00:00,30.1,40.8,10.8,517.6
2024-07-01 00:00:00,28.0,36.6,17.7,482.1
2024-07-01 01:00:00,30.7,48.0,14.5,536.4
2024-07-01 02:00:00,24.8,43.1,8.3,464.5
2024-07-01 03:00:00,28.4,49.3,8.9,469.8
2024-07-01 04:00:00,26.7,45.4,13.4,484.7
2024-07-01 05:00:00,30.4,43.2,13.2,607.8
2024-07-01 06:00:00,33.0,42.5,9.0,597.3
2024-07-01 07:00:00,31.9,45.6,11.9,671.4
2024-07-01 08:00:00,22.9,41.1,11.3,573.9
2024-07-01 09:00:00,36.1,38.9,9.9,823.6
2024-07-01 10:00:00,30.9,46.2,8.7,717.0
2024-07-01 11:00:00,27.7,42.5,14.6,644.9
2024-07-01 12:00:00,30.5,43.3,11.4,688.1
2024-07-01 13:00:00,30.5,48.6,8.6,693.8
2024-07-01 14:00:00,28.0,42.6,11.7,676.4
2024-07-01 15:00:00,30.6,43.2,12.1,613.0
2024-07-01 16:00:00,28.2,40.1,14.5,628.2
2024-07-01 17:00:00,28.8,45.3,8.8,583.7
2024-07-01 18:00:00,27.9,44.9,21.5,578.5
2024-07-01 19:00:00,25.7,47.6,8.5,534.2
2024-07-01 20:00:00,30.4,40.2,10.8,507.3
2024-07-01 21:00:00,31.8,40.8,11.2,553.3
2024-07-01 22:00:00,31.5,47.1,9.6,548.1
2024-07-01 23:00:00,32.5,44.3,9.9,552.3
2024-07-02 00:00:00,31.0,38.5,14.6,511.8
2024-07-02 01:00:00,28.4,49.6,11.1,448.0
2024-07-02 02:00:00,32.5,34.6,10.1,523.9
2024-07-02 03:00:00,25.9,47.0,8.4,439.5
2024-07-02 04:00:00,27.3,36.7,8.0,527.5
2024-07-02 05:00:00,27.1,52.5,8.4,537.2
2024-07-02 06:00:00,33.2,35.3,17.4,656.2
2024-07-02 07:00:00,32.8,48.8,12.3,630.6
2024-07-02 08:00:00,31.5,42.6,18.2,675.2
2024-07-02 09:00:00,33.2,41.2,8.1,749.8
2024-07-02 10:00:00,27.4,43.9,11.4,596.6
2024-07-02 11:00:00,31.0,46.2,8.1,701.0
2024-07-02 12:00:00,29.6,38.5,12.6,646.1
2024-07-02 13:00:00,32.5,38.9,9.4,729.0
2024-07-02 14:00:00,29.6,46.2,8.3,657.1
2024-07-02 15:00:00,28.8,34.4,10.5,661.8
2024-07-02 16:00:00,31.6,40.0,9.0,682.9
2024-07-02 17:00:00,32.6,58.2,11.2,721.0
2024-07-02 18:00:00,28.0,38.1,11.2,568.4
2024-07-02 19:00:00,29.8,48.7,11.7,585.5
2024-07-02 20:00:00,26.8,40.0,22.7,490.4
2024-07-02 21:00:00,22.5,45.5,9.5,423.9
2024-07-02 22:00:00,30.6,46.2,9.9,551.2
2024-07-02 23:00:00,31.8,48.5,12.9,576.6
2024-07-03 00:00:00,30.8,41.9,10.6,534.9
2024-07-03 01:00:00,24.1,52.8,8.1,447.4
2024-07-03 02:00:00,28.9,39.9,13.6,467.9
2024-07-03 03:00:00,23.3,44.0,8.2,494.4
2024-07-03 04:00:00,34.1,44.1,8.6,648.3
2024-07-03 05:00:00,26.7,37.3,8.3,589.6
2024-07-03 06:00:00,33.7,41.4,8.2,637.2
2024-07-03 07:00:00,32.8,43.7,8.1,705.0
2024-07-03 08:00:00,27.3,40.7,8.2,629.2
2024-07-03 09:00:00,26.6,55.0,9.8,622.6
2024-07-03 10:00:00,31.0,38.6,8.9,744.1
2024-07-03 11:00:00,27.4,48.7,8.4,677.4
2024-07-03 12:00:00,30.3,47.1,11.2,680.0
2024-07-03 13:00:00,28.5,42.7,8.8,672.6
2024-07-03 14:00:00,24.6,38.5,8.1,594.5
2024-07-03 15:00:00,23.3,38.9,9.6,584.8
2024-07-03 16:00:00,30.7,40.2,9.1,682.0
2024-07-03 17:00:00,28.3,33.8,9.2,627.4
2024-07-03 18:00:00,28.3,37.7,9.8,580.8
2024-07-03 19:00:00,32.1,35.3,11.3,585.6
2024-07-03 20:00:00,33.5,49.5,10.9,631.8
2024-07-03 21:00:00,29.2,45.8,16.3,540.9
2024-07-03 22:00:00,28.9,46.7,10.2,441.6
2024-07-03 23:00:00,31.5,45.7,9.9,535.0
2024-07-04 00:00:00,25.9,43.6,8.7,443.9
2024-07-04 01:00:00,30.6,50.0,12.2,547.6
2024-07-04 02:00:00,31.6,39.7,8.5,552.9
2024-07-04 03:00:00,32.0,43.2,10.0,580.8
2024-07-04 04:00:00,24.2,46.4,9.6,472.6
2024-07-04 05:00:00,27.7,36.1,11.2,539.4
2024-07-04 06:00:00,27.3,58.2,15.5,600.4
2024-07-04 07:00:00,30.3,42.8,16.8,629.6
2024-07-04 08:00:00,31.4,43.4,8.6,681.0
2024-07-04 09:00:00,34.5,48.9,8.9,716.2
2024-07-04 10:00:00,28.5,47.2,13.0,665.6
2024-07-04 11:00:00,28.5,42.8,10.2,615.0
2024-07-04 12:00:00,33.4,43.3,9.8,750.0
2024-07-04 13:00:00,30.8,35.1,11.7,710.2
2024-07-04 14:00:00,33.8,39.8,10.8,781.0
2024-07-04 15:00:00,30.8,45.2,18.6,657.1
2024-07-04 16:00:00,26.5,44.8,10.6,617.3
2024-07-04 17:00:00,26.0,48.7,9.9,622.7
2024-07-04 18:00:00,25.3,42.0,10.3,524.2
2024-07-04 19:00:00,31.9,35.6,13.0,559.6
2024-07-04 20:00:00,33.5,47.9,10.8,628.8
2024-07-04 21:00:00,35.5,49.8,11.1,610.6
2024-07-04 22:00:00,32.5,47.1,18.7,537.0
2024-07-04 23:00:00,33.4,41.7,10.9,596.5
2024-07-05 00:00:00,28.2,47.8,9.4,534.1
2024-07-05 01:00:00,26.5,59.7,11.5,436.8
2024-07-05 02:00:00,32.5,43.1,11.2,537.8
2024-07-05 03:00:00,31.2,36.0,8.0,534.4
2024-07-05 04:00:00,30.3,39.6,9.9,537.7
2024-07-05 05:00:00,31.1,45.6,12.1,653.6
2024-07-05 06:00:00,30.9,34.5,10.1,596.6
2024-07-05 07:00:00,33.8,43.3,12.5,688.2
